Log file open, 01/25/23 16:32:00
[2023.01.25-12.02.54:811][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_0_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:813][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_0_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:824][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_0_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:846][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/6/2V/M6G4LH4H6TVWJCI68VY85S
[2023.01.25-12.02.54:846][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/M6G4LH4H6TVWJCI68VY85S4F3DC8FE44E5A16948C801A2C93DBFC2.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/6/2V/M6G4LH4H6TVWJCI68VY85S.uasset'
[2023.01.25-12.02.54:849][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_0_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:851][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_0_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:858][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_0_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:860][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_0_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:862][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_0_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:865][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_0_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:870][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_0_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:873][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_0_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:894][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/7/60/F0QKPIQZTB78E4SA5I8SDS
[2023.01.25-12.02.54:894][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/F0QKPIQZTB78E4SA5I8SDSBE72DC44439E4E9F60F34B835CB51B8D.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/7/60/F0QKPIQZTB78E4SA5I8SDS.uasset'
[2023.01.25-12.02.54:897][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_0_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:899][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_0_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:901][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_0_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:904][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_0_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:907][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_0_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:910][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_0_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:913][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_0_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:916][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_0_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:944][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/9/L2/9GFI2HDSSAE15VU6PUE143
[2023.01.25-12.02.54:944][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/9GFI2HDSSAE15VU6PUE14354242B4E48FC9C14EA547EBB1EBA8A8A.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/9/L2/9GFI2HDSSAE15VU6PUE143.uasset'
[2023.01.25-12.02.54:946][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_0_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:948][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_0_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:950][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_0_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:954][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_0_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:956][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_0_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:959][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_0_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:962][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_0_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:964][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_0_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:985][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/5/R5/RLH9LYCZH03I7NYIT4QLPP
[2023.01.25-12.02.54:985][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/RLH9LYCZH03I7NYIT4QLPPFBA1F3F4494BFA3E030371B19ADD25FB.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/5/R5/RLH9LYCZH03I7NYIT4QLPP.uasset'
[2023.01.25-12.02.54:988][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_1_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:990][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_1_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:992][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_1_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:995][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_1_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:997][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_1_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:000][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_1_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:003][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_1_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:006][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_1_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:036][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/4/K5/ED5SQAEFST24QY3FM2BM1Y
[2023.01.25-12.02.55:036][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/ED5SQAEFST24QY3FM2BM1Y933C4E2C42691F294E43B4AFD39A4C50.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/4/K5/ED5SQAEFST24QY3FM2BM1Y.uasset'
[2023.01.25-12.02.55:038][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_1_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:040][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_1_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:042][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_1_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:044][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_1_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:045][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_1_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:047][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_1_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:048][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_1_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:058][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_1_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:082][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/C/02/B91I81Q5E7MQR537KLH73M
[2023.01.25-12.02.55:083][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/B91I81Q5E7MQR537KLH73M26C2AB86448B2B7BF951E2856EE6604B.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/C/02/B91I81Q5E7MQR537KLH73M.uasset'
[2023.01.25-12.02.55:085][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_1_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:088][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_1_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:090][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_1_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:092][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_1_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:095][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_1_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:097][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_1_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:099][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_1_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:103][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_1_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:127][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/E/N0/K5AKJBHJ0R6CVZ47Q5LUEK
[2023.01.25-12.02.55:127][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/K5AKJBHJ0R6CVZ47Q5LUEK14F27F604D19FDDF2F2534967C5B8B3D.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/E/N0/K5AKJBHJ0R6CVZ47Q5LUEK.uasset'
[2023.01.25-12.02.55:129][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_1_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:132][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_1_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:134][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_1_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:137][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_1_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:140][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_1_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:143][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_1_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:146][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_1_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:150][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_1_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.55:172][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/2/2Q/RCHGFSW7BY9HQZFLCR94C5
[2023.01.25-12.02.55:173][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/RCHGFSW7BY9HQZFLCR94C597B5518B42572091194A5A88F5C936F5.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/2/2Q/RCHGFSW7BY9HQZFLCR94C5.uasset'
[2023.01.25-12.02.55:175][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_2_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
